Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"Apt 124, Block E, New Seskin Court, Tallaght, Dublin 24, D24PX32","€199,950",1 Bed,1 Bath,Apartment,C1,D24 W280,€90,Flynn Estates,Suzanne Rafter,"Sold, €228,000, Fri Aug 30 2024; Sale Agreed, €199,950, Wed May 22 2024; Created, €199,950, Wed Apr 17 2024",https://mynest.ie/listing/125588/Dublin/apt-124-block-e-new-seskin-court-tallaght-dublin-24-d24px32
"70 Clanree Road, Donnycarney, Dublin 5, D05EW72","€395,000",3 Bed,1 Bath,Semi-D,F,D05 EW72,€405,DNG Fairview,Colum Butterly,"Sold, €461,000, Fri Aug 30 2024; Sale Agreed, €395,000, Tue Jun 18 2024; Created, €395,000, Fri May 17 2024",https://mynest.ie/listing/130958/Dublin/70-clanree-road-donnycarney-dublin-5-d05ew72
"7 Wood View, Balrothery, Co. Dublin, K32HH79","€340,000",3 Bed,2 Bath,Terrace,C1,K32 HH79,€315,DNG McKenna Healy,DNG McKenna Healy Skerries,"Sold, €350,000, Fri Aug 30 2024; Sale Agreed, €340,000, Mon Jun 24 2024; Created, €340,000, Thu May 16 2024",https://mynest.ie/listing/130664/Dublin/7-wood-view-balrothery-co-dublin-k32hh79
"6 Ardilea Wood Ardilea Clonskeagh Dublin 14, Clonskeagh, Dublin 14","€1,550,000",5 Bed,5 Bath,Detached,C1,D14 K280,"€2,284",Lisney Sotheby's International Realty (Leeson Street),Robert Lawson,"Sold, €1,574,100, Fri Aug 30 2024; Unlisted, €1,550,000, Sun Nov 06 2022; Created, €1,550,000, Mon Oct 24 2022",https://mynest.ie/listing/29054/Dublin/6-ardilea-wood-ardilea-clonskeagh-dublin-14-clonskeagh-dublin-14
"6 Ardilea Wood, Clonskeagh, Clonskeagh, Dublin 14, D14K280","€1,250,000",5 Bed,5 Bath,Detached,C1,D14 K280,"€1,627",Bohan Hyland & Associates,Shane Hanevy [Senior Property Consultant],"Sold, €1,574,100, Fri Aug 30 2024; Sale Agreed, €1,250,000, Fri Mar 15 2024; Created, €1,250,000, Wed Jan 31 2024",https://mynest.ie/listing/114241/Dublin/6-ardilea-wood-clonskeagh-clonskeagh-dublin-14-d14k280
"52 Diswellstown Way, Hamilton Park, Castleknock, D15X2PT","€725,000",4 Bed,4 Bath,Semi-D,A2,D15 X2PT,€765,Sherry FitzGerald Castleknock,Julian Cotter,"Sold, €748,000, Fri Aug 30 2024; Sale Agreed, €725,000, Thu Jun 06 2024; Created, €725,000, Thu Mar 14 2024",https://mynest.ie/listing/119868/Dublin/52-diswellstown-way-hamilton-park-castleknock-d15x2pt
"5 Parkview Grove, Finglas, Dublin 11, D11K275","€225,000",2 Bed,2 Bath,Apartment,C2,D11 K275,€225,Galvin Property & Finance,Robert Heather,"Sold, €256,000, Fri Aug 30 2024; Sale Agreed, €225,000, Thu Jun 13 2024; Relisted, €225,000, Thu May 30 2024; Sale Agreed, €225,000, Tue Jan 30 2024; Created, €225,000, Mon Jan 08 2024",https://mynest.ie/listing/109895/Dublin/5-parkview-grove-finglas-dublin-11-d11k275
"47 Fortunes Lawn, Citywest, Citywest, Co. Dublin, D24KV2H","€260,000",2 Bed,2 Bath,Apartment,C2,D24 KV2H,€225,HWP Residential and Commercial Property,Ray Kelly - Residential Director,"Sold, €284,000, Fri Aug 30 2024; Sale Agreed, €260,000, Wed Aug 21 2024; Created, €260,000, Wed May 22 2024",https://mynest.ie/listing/131752/Dublin/47-fortunes-lawn-citywest-citywest-co-dublin-d24kv2h
"42 Bayside Walk, Sutton, Dublin 13","€495,000",3 Bed,2 Bath,Terrace,C2,D13 FP49,€495,Sherry FitzGerald Sutton,Guy Doherty,"Sold, €565,000, Fri Aug 30 2024; Sale Agreed, €495,000, Mon Sep 25 2023; Created, €495,000, Tue Aug 22 2023",https://mynest.ie/listing/91363/Dublin/42-bayside-walk-sutton-dublin-13
"4 Muckross Drive, Perrystown, Perrystown, Dublin 12, D12CD36","€575,000",5 Bed,2 Bath,Semi-D,D2,D12 CD36,€585,Maher Gleeson Estates,Stephen Dunne,"Sold, €710,000, Fri Aug 30 2024; Sale Agreed, €575,000, Mon May 27 2024; Created, €575,000, Wed Apr 24 2024",https://mynest.ie/listing/126813/Dublin/4-muckross-drive-perrystown-perrystown-dublin-12-d12cd36
"Apartment 4 Claremont Court, Claremont Road, Sandymount, Dublin 4, D04A667","€270,000",1 Bed,1 Bath,Apartment,E2,D04 A667,€315,North's Property,Andrew McGibney,"Sold, €286,000, Fri Aug 30 2024; Sale Agreed, €270,000, Tue May 28 2024; Created, €270,000, Fri May 10 2024",https://mynest.ie/listing/129697/Dublin/apartment-4-claremont-court-claremont-road-sandymount-dublin-4-d04a667
"4 Charlemont Road, Clontarf, Clontarf, Dublin 3, D03FF08","€765,000",3 Bed,1 Bath,Terrace,F,D03 FF08,€765,Gallagher Quigley,Deirdre Kervick,"Sold, €765,000, Fri Aug 30 2024; Sale Agreed, €765,000, Fri Jun 07 2024; Created, €765,000, Tue May 14 2024",https://mynest.ie/listing/130227/Dublin/4-charlemont-road-clontarf-clontarf-dublin-3-d03ff08
"36 Berryfield Road, Finglas South, Finglas, Dublin 11, D11KCK7","€275,000",3 Bed,1 Bath,Terrace,D1,D11 KCK7,€315,Property Partners OBrien Swaine,Office,"Sold, €267,500, Fri Aug 30 2024; Sale Agreed, €275,000, Wed May 22 2024; Created, €275,000, Fri Mar 01 2024",https://mynest.ie/listing/118597/Dublin/36-berryfield-road-finglas-south-finglas-dublin-11-d11kck7
"26 Parker House, The Coast, Baldoyle, Dublin 13, D13FK02","€310,000",2 Bed,2 Bath,Apartment,B3,D13 FK02,€315,JB Kelly,"Dave Kelly MIPAV, MCEI, TRV","Sold, €350,000, Fri Aug 30 2024; Sale Agreed, €310,000, Mon May 13 2024; Created, €310,000, Tue Apr 02 2024",https://mynest.ie/listing/123052/Dublin/26-parker-house-the-coast-baldoyle-dublin-13-d13fk02
"26 Castleview Grove, Swords, Co. Dublin, K67YH60","€250,000",2 Bed,1 Bath,Apartment,C2,K67 YH60,€225,Redmond Property,Niamh Jones MIPAV MCEI,"Sold, €290,000, Fri Aug 30 2024; Sale Agreed, €250,000, Sat May 18 2024; Created, €250,000, Mon Apr 29 2024",https://mynest.ie/listing/127647/Dublin/26-castleview-grove-swords-co-dublin-k67yh60
"Apartment 216, Beechwood Court, Stillorgan, Co. Dublin, A94X6F7","€435,000",2 Bed,2 Bath,Apartment,B3,A94 X6F7,€405,Morrison Estates,Sales Department,"Sold, €456,000, Fri Aug 30 2024; Sale Agreed, €435,000, Thu Jun 13 2024; Created, €435,000, Thu May 16 2024",https://mynest.ie/listing/130683/Dublin/apartment-216-beechwood-court-stillorgan-co-dublin-a94x6f7
"2 Saint Mochta's Park, Clonsilla, Clonsilla, Dublin 15, D15T9P0","€450,000",3 Bed,3 Bath,Semi-D,C2,D15 T9P0,€495,"DFM Auctioneers, Estate Agents & Valuers",DFM,"Sold, €505,000, Fri Aug 30 2024; Sale Agreed, €450,000, Fri May 31 2024; Created, €450,000, Wed May 15 2024",https://mynest.ie/listing/130419/Dublin/2-saint-mochtas-park-clonsilla-clonsilla-dublin-15-d15t9p0
"2 Belfry Grove, Citywest, Citywest, Co. Dublin, D24P977","€280,000",3 Bed,2 Bath,Duplex,B3,D24 P977,€315,BROE Auctioneers,Rodney Elliott M.I.P.A.V/ TRV,"Sold, €307,000, Fri Aug 30 2024; Sale Agreed, €280,000, Fri Jun 28 2024; Created, €280,000, Fri Mar 15 2024",https://mynest.ie/listing/120715/Dublin/2-belfry-grove-citywest-citywest-co-dublin-d24p977
"19 The Holly, Rockfield, Dundrum, Dublin 14, D16XT68","€410,000",2 Bed,2 Bath,Apartment,B2,D16 XT68,€405,Property Partners O'Brien Swaine Dundrum,David Swaine,"Sold, €430,000, Fri Aug 30 2024; Sale Agreed, €410,000, Fri Mar 15 2024; Created, €410,000, Fri Dec 01 2023",https://mynest.ie/listing/107160/Dublin/19-the-holly-rockfield-dundrum-dublin-14-d16xt68
"19 Clanmoyle Road, Donnycarney, Dublin 5, D05X448","€440,000",2 Bed,1 Bath,Terrace,E1,D05 X448,€495,Sherry FitzGerald Killester,Sean Tobin,"Sold, €480,000, Fri Aug 30 2024; Sale Agreed, €440,000, Fri Jun 07 2024; Created, €440,000, Thu May 09 2024",https://mynest.ie/listing/129405/Dublin/19-clanmoyle-road-donnycarney-dublin-5-d05x448
"16 The Beeches, Castleknock, Castleknock, Dublin 15, D15T6N4","€1,000,000",5 Bed,5 Bath,Detached,C2,D15 T6N4,"€1,035","DFM Auctioneers, Estate Agents & Valuers",DFM,"Sold, €1,060,000, Fri Aug 30 2024; Sale Agreed, €1,000,000, Wed May 15 2024; Created, €1,000,000, Fri Apr 12 2024",https://mynest.ie/listing/124843/Dublin/16-the-beeches-castleknock-castleknock-dublin-15-d15t6n4
"Apartment 138, The Crescent, Park West, Dublin 12, D12H368","€229,000",2 Bed,2 Bath,Apartment,C3,D12 H368,€225,BROE Auctioneers,Craig Leap M.I.P.A.V/ T.R.V.,"Sold, €235,000, Fri Aug 30 2024; Unlisted, €229,000, Fri Apr 19 2024; Created, €229,000, Fri Apr 05 2024",https://mynest.ie/listing/123653/Dublin/apartment-138-the-crescent-park-west-dublin-12-d12h368
"Apartment 135 Cowper Downs, Rathmines, Dublin 6, D06TE22","€295,000",1 Bed,1 Bath,Apartment,F,D06 TE22,€315,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €305,000, Fri Aug 30 2024; Sale Agreed, €295,000, Mon Jun 17 2024; Price Drop, €295,000, Wed May 08 2024; Relisted, €325,000, Fri Apr 19 2024; Sale Agreed, €325,000, Fri Mar 15 2024; Created, €325,000, Thu Feb 08 2024",https://mynest.ie/listing/115189/Dublin/apartment-135-cowper-downs-rathmines-dublin-6-d06te22
"13 Woodley Road, Cabinteely, Dun Laoghaire, Co. Dublin, A96X6F4","€675,000",4 Bed,2 Bath,Semi-D,D2,A96 X6F4,€675,DNG Dun Laoghaire,Darragh Whelan,"Sold, €700,000, Fri Aug 30 2024; Sale Agreed, €675,000, Wed Jun 26 2024; Created, €675,000, Fri Apr 12 2024",https://mynest.ie/listing/124827/Dublin/13-woodley-road-cabinteely-dun-laoghaire-co-dublin-a96x6f4
"13 Lorcan Crescent, Dublin 9, Beaumont, Dublin 9, D09CC95","€495,000",3 Bed,2 Bath,Detached,C1,D09 CC95,€495,Gallagher Quigley,Peter Quigley,"Sold, €570,000, Fri Aug 30 2024; Sale Agreed, €495,000, Sat May 18 2024; Created, €495,000, Thu Apr 25 2024",https://mynest.ie/listing/127117/Dublin/13-lorcan-crescent-dublin-9-beaumont-dublin-9-d09cc95
"1 The Hazel Lodge, The Woodlands, Rathfarnham, Dublin 14, D14FW62","€400,000",2 Bed,1 Bath,Apartment,C3,D14 FW62,€405,DNG Rathfarnham,Cathal Mc Carthy,"Sold, €400,000, Fri Aug 30 2024; Unlisted, €400,000, Thu Feb 29 2024; Created, €400,000, Wed Nov 29 2023",https://mynest.ie/listing/106952/Dublin/1-the-hazel-lodge-the-woodlands-rathfarnham-dublin-14-d14fw62
"1 Earlsfort Drive, Lucan, Co. Dublin, K78CV07","€390,000",3 Bed,3 Bath,Semi-D,D2,K78 CV07,€405,Property Partners O' Brien Swaine,OFFICE,"Sold, €430,000, Fri Aug 30 2024; Sale Agreed, €390,000, Fri Mar 01 2024; Created, €390,000, Tue Jan 23 2024",https://mynest.ie/listing/112606/Dublin/1-earlsfort-drive-lucan-co-dublin-k78cv07
"Carrickmoleen Killiney Hill Road Killiney, Killiney, Co. Dublin","€3,850,000",5 Bed,3 Bath,Detached,G,A96 H672,"€2,830",Lisney Sotheby's International Realty (Blackrock),John O'Sullivan,"Sold, €2,600,000, Thu Aug 29 2024; Unlisted, €3,850,000, Thu Mar 30 2023; Created, €3,850,000, Mon Oct 24 2022",https://mynest.ie/listing/31900/Dublin/carrickmoleen-killiney-hill-road-killiney-killiney-co-dublin
"Apartment 87, Knockmaree, Chapelizod, Dublin 20","€310,000",2 Bed,1 Bath,Apartment,B3,D20 FC17,€315,Team Lorraine Mulligan RE/MAX Results,Lorraine Mulligan,"Sold, €374,000, Thu Aug 29 2024; Sale Agreed, €310,000, Fri May 05 2023; Created, €310,000, Wed Apr 19 2023",https://mynest.ie/listing/69378/Dublin/apartment-87-knockmaree-chapelizod-dublin-20
"87 Knockmaree, Chapelizod, Dublin 20, D20FC17","€310,000",2 Bed,1 Bath,Apartment,B3,D20 FC17,€315,Team Lorraine Mulligan RE/MAX Results,Geraldine Tracey,"Sold, €374,000, Thu Aug 29 2024; Sale Agreed, €310,000, Tue Jun 11 2024; Created, €310,000, Fri May 17 2024",https://mynest.ie/listing/130987/Dublin/87-knockmaree-chapelizod-dublin-20-d20fc17
"87 Dodder Park Road, Rathfarnham, Dublin 14, D14CT85","€795,000",3 Bed,2 Bath,Semi-D,D1,D14 CT85,€855,DNG Terenure,Eunan Doherty,"Sold, €860,000, Thu Aug 29 2024; Sale Agreed, €795,000, Tue Jul 02 2024; Created, €795,000, Tue May 07 2024",https://mynest.ie/listing/128923/Dublin/87-dodder-park-road-rathfarnham-dublin-14-d14ct85
"81 Windmill Park, D12V1W3, Crumlin, Dublin 12","€330,000",2 Bed,1 Bath,End of Terrace,F,D12 V1W3,€315,Ray Cooke Auctioneers,Ray Cooke Sales,"Sold, €440,000, Thu Aug 29 2024; Unlisted, €330,000, Thu May 02 2024; Created, €330,000, Tue Apr 30 2024",https://mynest.ie/listing/127900/Dublin/81-windmill-park-d12v1w3-crumlin-dublin-12
"Apartment 72, Sandyford View, Sandyford, Dublin 18, D18WC03","€245,000",1 Bed,1 Bath,Apartment,D1,D18 WC03,€225,Vincent Finnegan,Colin Thomas,"Sold, €270,000, Thu Aug 29 2024; Unlisted, €245,000, Sat Jun 22 2024; Created, €245,000, Wed May 22 2024",https://mynest.ie/listing/131792/Dublin/apartment-72-sandyford-view-sandyford-dublin-18-d18wc03
"38 Whitethorn Grove, Artane, Dublin 5, D05F6C5","€455,000",3 Bed,1 Bath,Semi-D,F,D05 F6C5,€495,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €495,000, Thu Aug 29 2024; Sale Agreed, €455,000, Wed Jun 26 2024; Created, €455,000, Thu May 30 2024",https://mynest.ie/listing/133299/Dublin/38-whitethorn-grove-artane-dublin-5-d05f6c5
"35 Ferncarrig Rise Sandyford Dublin 18, Sandyford, Dublin 18, D18V0C8","€625,000",3 Bed,3 Bath,Semi-D,C2,D18 V0C8,€675,Lisney Sotheby's International Realty (Dundrum),Darren Chambers,"Sold, €661,100, Thu Aug 29 2024; Unlisted, €625,000, Wed Feb 14 2024; Created, €625,000, Fri Nov 10 2023",https://mynest.ie/listing/104605/Dublin/35-ferncarrig-rise-sandyford-dublin-18-sandyford-dublin-18-d18v0c8
"3 Abercorn Road, East Wall, Dublin 3, D03W862","€200,000",2 Bed,1 Bath,Bungalow,G,D03 W862,€90,DNG Fairview,Colum Butterly,"Sold, €251,000, Thu Aug 29 2024; Sale Agreed, €200,000, Tue Jul 02 2024; Created, €200,000, Fri May 24 2024",https://mynest.ie/listing/132343/Dublin/3-abercorn-road-east-wall-dublin-3-d03w862
"24 Mount Eagle View, Dublin 18, Leopardstown, Dublin 18, D18E9T4","€595,000",3 Bed,1 Bath,Semi-D,C1,D18 E9T4,€585,Brady & McCarthy Estate Agents,Olwen McCarthy,"Sold, €645,000, Thu Aug 29 2024; Sale Agreed, €595,000, Mon Jul 29 2024; Created, €595,000, Tue Jun 18 2024",https://mynest.ie/listing/136527/Dublin/24-mount-eagle-view-dublin-18-leopardstown-dublin-18-d18e9t4
"2 Mount Rochford Rise, Balbriggan, Co. Dublin","€460,000",4 Bed,3 Bath,Detached,C1,K32 WC83,€495,DNG Wall Tuckey,Siobhain Tuckey,"Sold, €415,000, Thu Aug 29 2024; Unlisted, €460,000, Fri Nov 17 2023; Created, €460,000, Tue Oct 10 2023",https://mynest.ie/listing/99968/Dublin/2-mount-rochford-rise-balbriggan-co-dublin
"2 Mount Rochford Rise, Balbriggan, Co. Dublin, K32WC83","€440,000",4 Bed,3 Bath,Detached,C1,K32 WC83,€495,DNG Wall Tuckey,Siobhain Tuckey,"Sold, €415,000, Thu Aug 29 2024; Unlisted, €440,000, Wed Mar 20 2024; Created, €440,000, Fri Nov 17 2023",https://mynest.ie/listing/105606/Dublin/2-mount-rochford-rise-balbriggan-co-dublin-k32wc83
"19b Oakwood Apartments, Raheny, Dublin 5","€249,000",1 Bed,1 Bath,Apartment,--,D05 ED32,€225,DNG Raheny,Mark McKenzie,"Sold, €265,000, Thu Aug 29 2024; Unlisted, €249,000, Sat Dec 16 2023; Created, €249,000, Thu Sep 14 2023",https://mynest.ie/listing/95535/Dublin/19b-oakwood-apartments-raheny-dublin-5
"19b Oakwood Apartments, Raheny, Dublin 5, D05ED32","€249,000",1 Bed,1 Bath,Apartment,D1,D05 ED32,€225,DNG Raheny,Mark McKenzie,"Sold, €265,000, Thu Aug 29 2024; Sale Agreed, €249,000, Thu May 30 2024; Relisted, €249,000, Tue Apr 09 2024; Sale Agreed, €249,000, Tue Apr 02 2024; Created, €249,000, Thu Dec 14 2023",https://mynest.ie/listing/108163/Dublin/19b-oakwood-apartments-raheny-dublin-5-d05ed32
"19 Littlepace Close, Clonee, Dublin 15, D15EK5W","€410,000",3 Bed,3 Bath,Semi-D,C3,D15 EK5W,€405,Baxter Real Estate,Melissa Roche,"Sold, €462,000, Thu Aug 29 2024; Sale Agreed, €410,000, Tue May 21 2024; Created, €410,000, Tue Apr 30 2024",https://mynest.ie/listing/127921/Dublin/19-littlepace-close-clonee-dublin-15-d15ek5w
"17 Orchard Square, The Maples, Clonskeagh, Dublin 14, D14DD78","€395,000",2 Bed,1 Bath,Apartment,D1,D14 DD78,€405,Sherry FitzGerald Ranelagh,Dave Newport,"Sold, €385,000, Thu Aug 29 2024; Sale Agreed, €395,000, Fri May 24 2024; Created, €395,000, Thu Feb 15 2024",https://mynest.ie/listing/116221/Dublin/17-orchard-square-the-maples-clonskeagh-dublin-14-d14dd78
"16 Waterside Park, Swords Road, Malahide, Co. Dublin, K36W978","€370,000",3 Bed,2 Bath,Apartment,C1,K36 W978,€405,Kevin Flanigan Estates,Kevin Flanigan Estates,"Sold, €380,000, Thu Aug 29 2024; Unlisted, €370,000, Thu Jun 13 2024; Created, €370,000, Tue Mar 12 2024",https://mynest.ie/listing/119627/Dublin/16-waterside-park-swords-road-malahide-co-dublin-k36w978
"129 Booterstown Avenue Booterstown, Booterstown, Co. Dublin, A94C7F9","€895,000",3 Bed,2 Bath,Semi-D,D1,A94 C7F9,€945,Lisney Sotheby's International Realty (Blackrock),Stephen Day,"Sold, €980,000, Thu Aug 29 2024; Sale Agreed, €895,000, Wed Jul 03 2024; Created, €895,000, Tue May 21 2024",https://mynest.ie/listing/131538/Dublin/129-booterstown-avenue-booterstown-booterstown-co-dublin-a94c7f9
"12 Templeroan Close, Templeogue, Knocklyon, Dublin 16, D16A9Y9","€550,000",4 Bed,3 Bath,Semi-D,C2,D16 A9Y9,€585,Mullery O'Gara Estate Agents,Deirdre O'Gara,"Sold, €617,000, Thu Aug 29 2024; Sale Agreed, €550,000, Mon Feb 19 2024; Relisted, €550,000, Fri Jan 26 2024; Sale Agreed, €550,000, Fri Jan 26 2024; Relisted, €550,000, Thu Jan 25 2024; Sale Agreed, €550,000, Mon Jan 08 2024; Price Drop, €550,000, Fri Dec 01 2023; Created, €595,000, Thu Aug 31 2023",
"12 Somerset Street, Ringsend, Ringsend, Dublin 4, D04PW02","€350,000",2 Bed,1 Bath,Terrace,G,D04 PW02,€315,Allen & Jacobs,City Office,"Sold, €412,000, Thu Aug 29 2024; Sale Agreed, €350,000, Wed Jun 05 2024; Created, €350,000, Fri May 24 2024",https://mynest.ie/listing/132337/Dublin/12-somerset-street-ringsend-ringsend-dublin-4-d04pw02
"12 Obelisk Avenue, Saint Augustine's Park, Blackrock, Co. Dublin, A94H4C6","€485,000",3 Bed,2 Bath,Semi-D,C3,A94 H4C6,€495,Janet Carroll Estate Agent,Andrew Quirke MIPAV Assoc SCSI,"Sold, €580,000, Thu Aug 29 2024; Sale Agreed, €485,000, Mon Apr 22 2024; Created, €485,000, Thu Mar 28 2024",https://mynest.ie/listing/122625/Dublin/12-obelisk-avenue-saint-augustines-park-blackrock-co-dublin-a94h4c6
"1 Cluain Aedin, Sutton, Dublin 13","€1,650,000",4 Bed,3 Bath,Detached,A2,D13 V0VH,"€2,502",Gallagher Quigley,Conor Gallagher,"Sold, €1,700,000, Thu Aug 29 2024; Unlisted, €1,650,000, Wed Jun 14 2023; Created, €1,650,000, Mon May 15 2023",https://mynest.ie/listing/74049/Dublin/1-cluain-aedin-sutton-dublin-13
"1 Cluain Aedin, Sutton, Dublin 13, D13V0VH","€1,750,000",4 Bed,3 Bath,Detached,A2,D13 V0VH,"€2,721",Gallagher Quigley,Conor Gallagher,"Sold, €1,700,000, Thu Aug 29 2024; Sale Agreed, €1,750,000, Thu May 30 2024; Created, €1,750,000, Mon Apr 08 2024",https://mynest.ie/listing/123961/Dublin/1-cluain-aedin-sutton-dublin-13-d13v0vh
"Apartment 80, Kirkpatrick House, IFSC, Dublin 1, D01HD91","€350,000",2 Bed,1 Bath,Apartment,C1,D01 HD91,€315,Owen Reilly,Owen Reilly Sales,"Sold, €350,000, Wed Aug 28 2024; Sale Agreed, €350,000, Mon May 20 2024; Created, €350,000, Tue Mar 26 2024",https://mynest.ie/listing/122120/Dublin/apartment-80-kirkpatrick-house-ifsc-dublin-1-d01hd91
"Apartment 80, Kirkpatrick House, Dublin 1, D01HD91","€350,000",1 Bed,1 Bath,Apartment,C1,D01 HD91,€315,Owen Reilly,Owen Reilly Sales,"Sold, €350,000, Wed Aug 28 2024; Sale Agreed, €350,000, Thu Jul 11 2024; Created, €350,000, Fri Jul 05 2024",https://mynest.ie/listing/139654/Dublin/apartment-80-kirkpatrick-house-dublin-1-d01hd91
"8 Grange View Way, Clondalkin, Clondalkin, Dublin 22, D22TW02","€280,000",3 Bed,2 Bath,End of Terrace,D2,D22 TW02,€315,Bohan Hyland & Associates,Shane Hanevy [Senior Property Consultant],"Sold, €301,000, Wed Aug 28 2024; Sale Agreed, €280,000, Tue Jun 18 2024; Relisted, €280,000, Wed May 22 2024; Sale Agreed, €280,000, Mon Apr 29 2024; Relisted, €280,000, Mon Apr 22 2024; Sale Agreed, €280,000, Tue Feb 06 2024; Created, €280,000, Fri Jan 12 2024",https://mynest.ie/listing/110511/Dublin/8-grange-view-way-clondalkin-clondalkin-dublin-22-d22tw02
"79 Beaufort Downs, Rathfarnham, Dublin 14, D14AD85","€515,000",3 Bed,1 Bath,Semi-D,C3,D14 AD85,€495,North's Property,Danielle Stephenson,"Sold, €576,000, Wed Aug 28 2024; Sale Agreed, €515,000, Tue May 21 2024; Created, €515,000, Wed May 15 2024",https://mynest.ie/listing/130458/Dublin/79-beaufort-downs-rathfarnham-dublin-14-d14ad85
"35 Rathmines Park, Rathmines, Rathmines, Dublin 6, D06A7K7","€545,000",3 Bed,2 Bath,Terrace,D2,D06 A7K7,€585,Murphy Mullan Goatstown,Johnnie Mullan,"Sold, €835,000, Wed Aug 28 2024; Sale Agreed, €545,000, Tue May 28 2024; Created, €545,000, Wed May 08 2024",https://mynest.ie/listing/129194/Dublin/35-rathmines-park-rathmines-rathmines-dublin-6-d06a7k7
"24 Fitzwilliam Quay, Fitzwilliam Quay, Dublin 4, D04VF70","€445,000",2 Bed,1 Bath,Apartment,D1,D04 VF70,€495,Hooke & MacDonald,Sales Office,"Sold, €450,000, Wed Aug 28 2024; Sale Agreed, €445,000, Mon May 13 2024; Created, €445,000, Thu Apr 04 2024",https://mynest.ie/listing/123435/Dublin/24-fitzwilliam-quay-fitzwilliam-quay-dublin-4-d04vf70
"211 Orwell Park Heights, Templeogue, Dublin 6W, D6WX827","€575,000",3 Bed,2 Bath,Semi-D,E1,D6W X827,€585,Sherry FitzGerald Terenure,Jett Cullerton,"Sold, €570,000, Wed Aug 28 2024; Sale Agreed, €575,000, Fri May 24 2024; Created, €575,000, Fri Apr 26 2024",https://mynest.ie/listing/127388/Dublin/211-orwell-park-heights-templeogue-dublin-6w-d6wx827
"20 Dun Emer Glade, Lusk, Co. Dublin, K45KT97","€225,000",2 Bed,2 Bath,Duplex,C2,K45 KT97,€225,Brant Higgins Estate Agents,Josh Dixon,"Sold, €265,000, Wed Aug 28 2024; Sale Agreed, €225,000, Thu May 02 2024; Created, €225,000, Wed Feb 21 2024",https://mynest.ie/listing/117049/Dublin/20-dun-emer-glade-lusk-co-dublin-k45kt97
"2 O'Brien's Place, Drumcondra, Drumcondra, Dublin 9, D09C5C8","€455,000",2 Bed,3 Bath,Semi-D,C2,D09 C5C8,€495,Ryan Estate Agents,John Ryan,"Sold, €495,000, Wed Aug 28 2024; Sale Agreed, €455,000, Wed Jun 19 2024; Created, €455,000, Wed May 29 2024",https://mynest.ie/listing/133122/Dublin/2-obriens-place-drumcondra-drumcondra-dublin-9-d09c5c8
"171 Harolds Cross Road, Harold's Cross, Dublin 6","€625,000",5 Bed,2 Bath,Terrace,C3,D6W Y267,€675,Castle Estate Agents,Michael O'Flaherty,"Sold, €728,000, Wed Aug 28 2024; Unlisted, €625,000, Sun Nov 06 2022; Created, €625,000, Mon Oct 24 2022",https://mynest.ie/listing/29125/Dublin/171-harolds-cross-road-harolds-cross-dublin-6
"171 Harolds Cross Road, Harolds Cross, Harold's Cross, Dublin 6W","€625,000",5 Bed,2 Bath,Terrace,C3,D6W Y267,€675,Sherry FitzGerald Rathmines,Chris Corrigan,"Sold, €728,000, Wed Aug 28 2024; Sale Agreed, €625,000, Thu Mar 16 2023; Created, €625,000, Thu Jan 05 2023",https://mynest.ie/listing/53039/Dublin/171-harolds-cross-road-harolds-cross-harolds-cross-dublin-6w
"171 Harold's Cross Road, Harold's Cross, Dublin 6, D6WY267","€650,000",4 Bed,2 Bath,Terrace,C3,D6W Y267,€675,KELLY BRADSHAW DALTON,Lisa Brown,"Sold, €728,000, Wed Aug 28 2024; Sale Agreed, €650,000, Tue Apr 02 2024; Created, €650,000, Fri Feb 02 2024",https://mynest.ie/listing/114590/Dublin/171-harolds-cross-road-harolds-cross-dublin-6-d6wy267
"171 Harold's Cross Road, Dublin 6w, Dublin 6W, D6WY267","€695,000",4 Bed,2 Bath,Terrace,C3,D6W Y267,€675,KELLY BRADSHAW DALTON,Emma O'Callaghan,"Sold, €728,000, Wed Aug 28 2024; Sale Agreed, €695,000, Thu Apr 25 2024; Created, €695,000, Thu Apr 11 2024",https://mynest.ie/listing/124602/Dublin/171-harolds-cross-road-dublin-6w-dublin-6w-d6wy267
"Apartment 12, Haddington Square, Ballsbridge, Dublin 4","€450,000",2 Bed,1 Bath,Duplex,F,D04 X338,€495,REA Halnon McKenna,Alan McKenna,"Sold, €440,000, Wed Aug 28 2024; Unlisted, €450,000, Tue Sep 12 2023; Price Drop, €450,000, Mon Jun 19 2023; Created, €495,000, Wed Mar 29 2023",https://mynest.ie/listing/65821/Dublin/apartment-12-haddington-square-ballsbridge-dublin-4
"Apartment 12, Haddington Square, Dublin 4, D04X338","€450,000",2 Bed,1 Bath,Duplex,G,D04 X338,€495,REA Halnon McKenna,Alan McKenna,"Sold, €440,000, Wed Aug 28 2024; Sale Agreed, €450,000, Tue Apr 02 2024; Relisted, €450,000, Fri Nov 10 2023; Sale Agreed, €450,000, Mon Oct 30 2023; Created, €450,000, Mon Sep 11 2023",
